#meleeweapons																														
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	WeaponClass	WeaponSubClass	IsImplicit	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	BonusAccuracy	MagazineCapacity	ReloadDuration	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairItemIds	GetMeleeDamageFromCreature	Traits			
anc_quasi_pistol_1		AnCom	5	900	2.3	2	Weapon	Pistol	Quasi	FALSE	QuasiCells	implicted_quasi_beam	quasi_basic_ammo		15 49 crit 1.65	-0.1	lightning_single	0.25	4	0.4	7	4	3	50	0	FALSE	microelectronics_parts capacitor_parts		offhand piercing	continues_laser
sbn_rail_pistol_1		SBN	3	350	1.6	2	Weapon	Pistol	Rail	FALSE			implicted_em_ammo		17 17 crit 1.6	0.6	rifle_single rifle_long_burst	0.2	4	0.35	20	10	3	65	0	FALSE	plastic capacitor_parts		offhand suppressor piercing	thermal
ddr_toxic_pistol_1		DaydreamChems	1	150	2.1	2	Weapon	Pistol	Toxic	FALSE	Toxic		toxic_ammo		15 26 crit 1.95	-0.4	pulse_single pulse_semiauto	0.3	5	0.4	9	5	3	60	0	FALSE	plastic circuit_board		offhand suppressor	
ddr_frost_pistol_1		DaydreamChems	3	350	0.9	2	Weapon	Pistol	Coldgun	FALSE	BatteryCells	implicted_coldgun implicted_coldgun	battery_basic_ammo		13 23 crit 1.65	-0.6	pulse_single pulse_semiauto	0.25	4	0.4	8	4	3	60	0	FALSE	plastic capacitor_parts		offhand	tech_frost
grh_revolver_pistol_1		Grasshopper	5	900	2.3	2	Weapon	Pistol	Firearm	FALSE	Medium		medium_basic_ammo		22 49 crit 2	-0.5	pistol_single pistol_burst	0.2	6	0.4	9	5	1	120	0	FALSE	plastic weapon_parts		offhand single_load piercing	
sun_laser_pistol_1		Sunlight	3	600	0.6	2	Weapon	Pistol	Laser	FALSE	BatteryCells	implicted_beam implicted_beam	battery_basic_ammo		10 21 crit 1.7	-0.9	beam_single beam_semiauto	0.5	4	0.35	6	3	3	60	0	FALSE	microelectronics_parts circuit_board bulb		offhand full_piercing	
fra_security_pistol_1		FrancheComte	2	400	1.7	2	Weapon	Pistol	Firearm	FALSE	Bullets		small_basic_ammo		18 32 crit 1.8	0.3	pistol_single pistol_semiauto	0.2	4	0.4	8	4	3	65	0	FALSE	plastic weapon_parts		offhand	
fra_shock_pistol_1		FrancheComte	3	350	1.1	2	Weapon	Pistol	Electric	FALSE	BatteryCells	implicted_stungun implicted_stungun	battery_basic_ammo		1 26 crit 1.45	1	lightning_single lightning_long_burst	0.2	4	0.4	16	8	4	75	0	FALSE	microelectronics_parts capacitor_parts		offhand piercing	lighting_small
dil_sound_pistol_1		Dilthey	1	100	1.6	2	Weapon	Pistol	Rail	FALSE			implicted_em_blunt_ammo		11 22 crit 1.6	0.8	pulse_single pulse_semiauto	0.2	3	0.5	7	4	3	60	0	FALSE	microelectronics_parts capacitor_parts		offhand	sound
dil_sound_pistol_2		Dilthey	4	450	2	2	Weapon	Pistol	Rail	FALSE			implicted_em_blunt_ammo		15 34 crit 1.7	-0.1	pulse_single pulse_semiauto	0.25	3	0.5	9	5	3	55	0	FALSE	microelectronics_parts capacitor_parts		offhand	sound
worker_disctrower_1		Worker CoreWard CResistance	2	250	5.6	2	Weapon	Pistol	Tool	FALSE	SawBlade		sawblade_ammo		21 66 crit 1.55	-0.3	disc_single disc_semiauto	0.2	5	0.25	6	3	4	55	0	FALSE	coarse_parts spring rusty_plates		mutiliating piercing	
she_heavy_pistol_1		SheduThousand	1	400	3.1	2	Weapon	Pistol	Firearm	FALSE	SuperHeavy		heavy_basic_ammo		23 53 crit 1.95	0.3	rifle_single rifle_semiauto	0.1	4	0.4	5	3	1	55	0	FALSE	plastic weapon_parts		offhand single_load piercing	
venus_quasi_pistol_1		Venus	1	250	0.9	2	Weapon	Pistol	Quasi	FALSE	QuasiCells	toxic_ammo toxic_ammo	quasi_basic_ammo		7 29 crit 1.45	-0.2	quasi_single quasi_semiauto	0.2	4	0.4	8	4	2	60	0	FALSE	venus_weapon_parts venus_armor_plates		offhand	
pmc_shotgun_1		Military AnCom	3	350	4.5	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		29 60 crit 1.6	-0.3	shotgun_single shotgun_semiauto	0.2	4	0.25	10	5	4	60	0	FALSE	rubber weapon_parts			
pmc_shotgun_2		AnCom	5	900	5.4	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		34 70 crit 1.65	-0.7	shotgun_single shotgun_semiauto	0.25	4	0.25	16	8	4	70	0	FALSE	armor_plates weapon_parts			
trucker_shotgun_1		Security RealWare SheduThousand DaydreamChems ChurchRevelation	2	250	4.8	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		24 47 crit 1.6	0.6	shotgun_semiauto shotgun_fullauto	0.25	4	0.25	14	7	5	105	0	FALSE	rubber weapon_parts			
trucker_shotgun_2		Military RealWare SheduThousand DaydreamChems	4	450	6.8	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		32 70 crit 1.6	0.6	shotgun_semiauto shotgun_fullauto	0.15	5	0.25	14	7	5	100	0	FALSE	armor_plates weapon_parts spring			
trucker_shotgun_3		Specops RealWare SheduThousand SBN	6	650	7.3	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		37 80 crit 1.75	-0.5	shotgun_semiauto shotgun_fullauto	0.3	5	0.25	14	7	5	90	0	FALSE	ceramite_plates weapon_parts			
common_shotgun_1		Security FrancheComte UnchainedBelt	1	150	3.9	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_bullet_ammo		28 65 crit 1.6	0.5	shotgun_narrow shotgun_wide	0.2	5	0.25	10	5	1	50	0	FALSE	weapon_parts blunt_parts		single_load extra_knockback	
common_shotgun_2		Military FrancheComte CResistance	4	450	5	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_bullet_ammo		31 91 crit 1.75	0.1	shotgun_narrow shotgun_wide	0.2	5	0.25	11	6	1	45	0	FALSE	weapon_parts blunt_parts		single_load extra_knockback	
plasma_shotgun_2		ChurchRevelation CoreWard	5	550	4.8	2	Weapon	Shotgun	Plasma	FALSE	BatteryCells	implicted_plasma_shrapnel implicted_plasma_shrapnel	battery_basic_ammo		28 72 crit 1.6	-0.3	plasma_single plasma_semiauto	0.2	4	0.25	12	6	5	140	0	FALSE	ceramite_plates microelectronics_parts capacitor_parts		overheat overclock	plasma
military_shotgun_1		RealWare	3	600	3.6	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		44 66 crit 1.75	2.3	shotgun_single shotgun_unload_2	0.3	4	0.25	2	1	1	45	0	FALSE	armor_plates weapon_parts		single_load extra_knockback	
trash_shotgun_1		Security CResistance UnchainedBelt	1	100	3.4	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_bullet_ammo		25 52 crit 1.6	1	shotgun_narrow shotgun_wide	0.2	4	0.25	9	5	1	45	0	FALSE	rusty_plates blunt_parts		single_load	
fra_security_shotgun_1		FrancheComte	6	1050	4.8	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_bullet_ammo		32 99 crit 1.7	0.5	shotgun_narrow shotgun_wide	0.15	4	0.25	10	5	5	50	0	FALSE	ceramite_plates weapon_parts		extra_knockback	
chu_shotgun_1		ChurchRevelation	8	1400	9.3	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		36 98 crit 1.75	0.2	shotgun_semiauto shotgun_fullauto	0.15	5	0.25	20	10	5	120	0	FALSE	ceramite_plates weapon_parts		extra_knockback	
anc_shotgun_1		AnCom	7	1200	3.6	2	Weapon	Shotgun	Firearm	FALSE	Shells		shotgun_flechette_ammo		35 72 crit 1.75	-1.4	shotgun_single shotgun_semiauto	0.4	4	0.25	8	4	4	55	0	FALSE	ceramite_plates weapon_parts			
sbn_rail_shotgun_1		SBN	4	450	4.2	2	Weapon	Shotgun	Rail	FALSE			implicted_em_shrapnel		39 39 crit 1.75	-0.7	rifle_single rifle_semiauto	0.3	4	0.2	10	5	4	50	0	FALSE	armor_plates microelectronics_parts capacitor_parts		piercing	thermal
sun_laser_shotgun_1		Sunlight	5	900	7.7	2	Weapon	Shotgun	Laser	FALSE	BatteryCells	implicted_energy_shrapnel implicted_energy_shrapnel	battery_basic_ammo		24 81 crit 1.6	0.6	pulse_semiauto pulse_fullauto	0.15	4	0.15	26	13	6	125	0	FALSE	ceramite_plates microelectronics_parts capacitor_parts			
ddr_toxic_shotgun_1		DaydreamChems	5	900	5.9	2	Weapon	Shotgun	Toxic	FALSE	Toxic	implicted_toxic_shrapnel implicted_toxic_shrapnel	toxic_ammo		28 97 crit 1.7	0.5	shotgun_narrow shotgun_wide	0.1	5	0.25	15	8	5	60	0	FALSE	ceramite_plates weapon_parts		suppressor	toxic
ddr_frost_shotgun_1		DaydreamChems	7	1200	5	2	Weapon	Shotgun	Coldgun	FALSE	BatteryCells	implicted_coldgun_shrapnel implicted_coldgun_shrapnel	battery_basic_ammo		35 85 crit 1.65	-0.7	pulse_single pulse_semiauto	0.25	4	0.25	12	6	5	60	0	FALSE	microelectronics_parts capacitor_parts transformer			tech_frost
she_gas_shotgun_1		SheduThousand	3	450	5.3	2	Weapon	Shotgun	Firearm	FALSE	Gas	implicted_plasma_shrapnel implicted_plasma_charge	gas_ammo		23 74 crit 1.7	-0.3	plasma_single beam_power_single	0.2	5	0.25	12	6	5	90	0	FALSE	armor_plates weapon_parts			
venus_quasi_shotgun_1		Venus	4	900	8.1	2	Weapon	Shotgun	Quasi	FALSE	QuasiCells	implicted_toxic_shrapnel implicted_toxic_shrapnel	quasi_basic_ammo		20 119 crit 1.5	0.2	quasi_semiauto quasi_fullauto	0.2	4	0.25	16	8	5	105	0	FALSE	venus_weapon_parts venus_armor_plates			
mercury_shotgun_staff_1		Mercury	1	200	4.4	2	Weapon	Shotgun	Quasi	FALSE	QuasiCells	implicted_quasi_beam implicted_quasi_beam	quasi_basic_ammo		31 66 crit 1.6	3.5	beam_single beam_unload_3	0.3	4	0.2	3	2	1	50	0	FALSE	mercury_glass		single_load full_piercing	
pmc_smg_1		Security AnCom Dilthey	1	150	5.5	2	Weapon	Smg	Firearm	FALSE	Bullets		small_basic_ammo		11 19 crit 1.75	-1.1	pistol_long_burst pistol_long_fullauto	0.25	4	0.15	48	24	5	120	0	FALSE	plastic weapon_parts spring		extra_knockback	
pmc_smg_2		Security SBN	3	350	3.9	2	Weapon	Smg	Firearm	FALSE	Bullets		small_basic_ammo		12 18 crit 1.75	-1.4	pistol_burst pistol_fullauto	0.3	4	0.15	25	13	3	100	0	FALSE	plastic weapon_parts spring		painful_crits	
pmc_smg_3		AnCom	5	900	5.9	2	Weapon	Smg	Firearm	FALSE	Bullets		small_basic_ammo		15 25 crit 1.95	-2.2	pistol_long_burst pistol_long_fullauto	0.4	4	0.15	48	24	5	130	0	FALSE	plastic weapon_parts spring		extra_knockback	
pmc_smg_4		Military SBN	4	450	5	2	Weapon	Smg	Firearm	FALSE	Bullets		small_basic_ammo		13 21 crit 1.75	-1.4	pistol_burst pistol_fullauto	0.25	4	0.15	30	15	3	110	0	FALSE	plastic weapon_parts spring		painful_crits suppressor	
military_smg_1		Military RealWare SheduThousand	4	450	4.6	2	Weapon	Smg	Firearm	FALSE	Medium		medium_basic_ammo		14 24 crit 1.75	-1.4	pistol_burst pistol_fullauto	0.25	4	0.15	20	10	3	85	0	FALSE	armor_plates weapon_parts spring		painful_crits suppressor	
trash_smg_1		Militia UnchainedBelt	3	250	3.3	2	Weapon	Smg	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		27 40 crit 1.6	3.5	shotgun_single advanced_shotgun_auto	0.2	4	0.25	6	4	5	45	0	FALSE	rusty_plates weapon_parts spring		painful_crits	
police_smg_1		FrancheComte	4	450	5.7	2	Weapon	Smg	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		16 23 crit 2	-2.4	shotgun_semiauto shotgun_long_burst	0.35	4	0.15	15	8	4	85	0	FALSE	armor_plates weapon_parts spring		extra_knockback	
pirates_smg_1		UnchainedBelt	5	550	7.2	2	Weapon	Smg	Firearm	FALSE	Shells		shotgun_shrapnel_ammo		18 28 crit 1.85	-1.7	shotgun_semiauto shotgun_long_burst	0.2	4	0.15	18	9	4	80	0	FALSE	rusty_plates weapon_parts spring		painful_crits	
pirates_smg_2		UnchainedBelt	4	750	6.3	2	Weapon	Smg	Firearm	FALSE	Medium		medium_basic_ammo		15 33 crit 1.9	-1.4	pistol_burst pistol_fullauto	0.15	4	0.15	20	10	3	105	0	FALSE	rusty_plates weapon_parts spring		painful_crits	
laser_smg_2		SBN Dilthey	7	1200	5.4	2	Weapon	Smg	Laser	FALSE	BatteryCells	implicted_beam implicted_beam	battery_basic_ammo		14 31 crit 1.95	-2.5	beam_burst beam_fullauto	0.55	4	0.1	20	10	4	75	0	FALSE	circuit_board bulb capacitor_parts		painful_crits full_piercing	
laser_smg_1		Military SBN Sunlight Dilthey	5	550	0.8	2	Weapon	Smg	Laser	FALSE	BatteryCells	implicted_pulse implicted_pulse	battery_basic_ammo		10 22 crit 1.5	1	pulse_single pulse_long_burst	0.25	4	0.3	16	8	4	70	0	FALSE	circuit_board bulb capacitor_parts		painful_crits	
plasma_shotgun_1		ChurchRevelation Sunlight	4	450	5.1	2	Weapon	Smg	Plasma	FALSE	BatteryCells	implicted_plasma_beam	battery_basic_ammo		12 29 crit 2.15	-2.1	beam_power_single	0.35	2	0.1	12	6	4	70	0	FALSE	ceramite_plates microelectronics_parts capacitor_parts		painful_crits full_piercing overheat overclock	melta_small_beam
rwa_military_smg_1		RealWare SheduThousand	7	1200	5.6	2	Weapon	Smg	Firearm	FALSE	Medium		medium_basic_ammo		18 30 crit 1.95	-2.2	pistol_long_burst pistol_long_fullauto	0.4	4	0.15	32	16	5	125	0	FALSE	ceramite_plates weapon_parts spring		painful_crits suppressor	
civ_common_smg_1		CResistance	3	250	6.1	2	Weapon	Smg	Firearm	FALSE	Medium		medium_basic_ammo		14 24 crit 1.7	-0.9	pistol_burst pistol_fullauto	0.15	4	0.15	25	13	3	105	0	FALSE	rubber weapon_parts spring		painful_crits	
civ_common_smg_2		CResistance	5	550	6.3	2	Weapon	Smg	Firearm	FALSE	Bullets		small_basic_ammo		13 21 crit 1.7	-0.6	pistol_long_burst pistol_long_fullauto	0.2	4	0.15	50	26	5	130	0	FALSE	rubber weapon_parts spring		painful_crits	
anc_quasi_smg_1		AnCom	5	900	4.7	2	Weapon	Smg	Firearm	FALSE	Medium		medium_basic_ammo		16 28 crit 1.85	-1.8	pistol_burst pistol_fullauto	0.3	4	0.15	20	10	3	95	0	FALSE	armor_plates weapon_parts spring		painful_crits piercing	
she_smg_1		SheduThousand	4	900	7.7	2	Weapon	Smg	Firearm	FALSE	Medium		medium_basic_ammo		16 36 crit 1.9	-1.1	pistol_long_burst pistol_long_fullauto	0.15	4	0.15	36	18	5	165	0	FALSE	plastic weapon_parts spring		painful_crits	
grh_common_smg_1		Grasshopper	2	250	0.7	2	Weapon	Smg	Firearm	FALSE	Bullets		small_basic_ammo		10 17 crit 1.55	0.8	pistol_single pistol_long_burst	0.3	4	0.4	14	7	3	85	0	FALSE	ceramite_plates armor_plates weapon_parts		painful_crits	
fra_security_smg_1		FrancheComte	3	600	1.1	2	Weapon	Smg	Firearm	FALSE	Bullets		small_basic_ammo		14 27 crit 1.5	1	pistol_single pistol_long_burst	0.15	4	0.4	18	9	3	95	0	FALSE	rubber weapon_parts spring		painful_crits	
fra_security_smg_2		Specops FrancheComte	4	750	5.7	2	Weapon	Smg	Firearm	FALSE	Bullets		small_basic_ammo		17 31 crit 1.85	-1.8	pistol_burst pistol_fullauto	0.25	4	0.15	25	13	3	130	0	FALSE	ceramite_plates weapon_parts spring blunt_parts		painful_crits	
fra_shock_smg_1		FrancheComte	5	550	5.8	2	Weapon	Smg	Electric	FALSE	BatteryCells	implicted_stungun implicted_stungun	battery_basic_ammo		1 33 crit 1.8	-1.7	lightning_semiauto lightning_long_burst	0.25	4	0.15	21	11	5	85	0	FALSE	microelectronics_parts capacitor_parts transformer		painful_crits piercing	lighting_small
sbn_rail_smg_1		SBN	5	550	8.5	2	Weapon	Smg	Rail	FALSE			implicted_em_ammo		21 21 crit 2.1	-2.4	rifle_semiauto rifle_long_burst	0.3	4	0.1	21	11	4	75	0	FALSE	microelectronics_parts capacitor_parts		painful_crits suppressor piercing	thermal
dil_shock_smg_1		Dilthey	3	600	3.6	2	Weapon	Smg	Electric	FALSE	BatteryCells	implicted_shockgun implicted_shockgun	dil_battery_ammo		1 33 crit 1.8	-1.7	lightning_semiauto lightning_long_burst	0.3	4	0.15	15	8	5	85	0	FALSE	microelectronics_parts capacitor_parts transformer		painful_crits piercing	lighting_small
dil_sound_shotgun_1		Dilthey	5	900	3.5	2	Weapon	Smg	Rail	FALSE			implicted_em_blunt_ammo		11 23 crit 1.65	-1.8	pulse_burst pulse_fullauto	0.35	3	0.25	15	8	3	80	0	FALSE	microelectronics_parts capacitor_parts transformer		painful_crits	sound
cor_worker_disctrower_1		CoreWard	4	750	7	2	Weapon	Smg	Tool	FALSE	SawBlade		sawblade_ammo		26 88 crit 1.55	-0.3	disc_single disc_semiauto	0.15	5	0.25	6	3	4	65	0	FALSE	coarse_parts spring armor_plates		mutiliating piercing	
*mercury_arm		none	100	16350	6.9	2	Weapon	Smg	Quasi	TRUE	QuasiCells	implicted_quasi_beam implicted_quasi_beam	quasi_basic_ammo		9 36 crit 1.6	-1.5	quasi_long_burst quasi_long_fullauto	0.3	4	0.15	32	16	5	125	0	TRUE			painful_crits full_piercing	
mars_headgun		none	1	250	9.9	2	Weapon	Smg	Quasi	TRUE			implicted_plasma_shrapnel		14 35 crit 1.9	-1.2	plasma_semiauto plasma_long_burst	0.1	4	0.15	21	11	5	90	0	TRUE			painful_crits piercing	plasma
pmc_assault_1		Security AnCom SBN Grasshopper	3	350	7.1	2	Weapon	AssaultRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		22 35 crit 1.8	-0.6	rifle_semiauto rifle_long_burst	0.35	5	0.2	28	14	4	85	0	FALSE	armor_plates weapon_parts spring		piercing	
military_assault_1		Military RealWare SheduThousand DaydreamChems	5	550	11	2	Weapon	AssaultRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		24 46 crit 1.75	-0.4	rifle_burst rifle_long_fullauto	0.2	5	0.25	42	21	6	135	0	FALSE	ceramite_plates weapon_parts spring		piercing	
rwa_military_assault_1		RealWare SheduThousand	8	1400	13.1	2	Weapon	AssaultRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		29 55 crit 1.8	-0.8	rifle_burst rifle_long_fullauto	0.25	5	0.25	60	30	6	160	0	FALSE	ceramite_plates weapon_parts microelectronics_parts		piercing	
sbn_rail_assault_1		SBN	9	1550	7.7	2	Weapon	AssaultRifle	Rail	FALSE			implicted_em_ammo		52 52 crit 2.2	-0.9	rifle_single rifle_semiauto	0.35	7	0.1	16	8	4	90	0	FALSE	microelectronics_parts capacitor_parts transformer		suppressor piercing	thermal
moon_assault_1		Moon	1	250	7.5	2	Weapon	AssaultRifle	Quasi	FALSE	Bolts		quasi_bolts_ammo		20 53 crit 1.65	0	rifle_single rifle_semiauto	0.15	5	0.15	14	7	4	90	0	FALSE	moon_weapon_parts moon_armor_plates		piercing	
trash_assault_1		RealWare UnchainedBelt	1	100	6	2	Weapon	AssaultRifle	Firearm	FALSE	Medium		medium_basic_ammo		21 32 crit 1.8	0.3	pistol_single pistol_burst	0.2	5	0.2	22	11	4	80	0	FALSE	weapon_parts rusty_plates spring			
pirates_assault_1		UnchainedBelt	5	900	9.3	2	Weapon	AssaultRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		24 53 crit 1.95	-0.6	rifle_semiauto rifle_long_burst	0.25	5	0.2	22	11	4	95	0	FALSE	armor_plates weapon_parts spring		piercing	
pirates_assault_2		UnchainedBelt	7	1200	11	2	Weapon	AssaultRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		27 52 crit 1.65	0.3	rifle_burst rifle_long_fullauto	0.1	5	0.25	45	23	6	165	0	FALSE	armor_plates weapon_parts circuit_board		piercing	
common_assault_1		Security CoreWard ChurchRevelation	2	250	8.9	2	Weapon	AssaultRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		22 37 crit 1.7	0.1	rifle_semiauto rifle_long_burst	0.2	5	0.2	30	17	4	90	0	FALSE	armor_plates weapon_parts spring		piercing	
civ_common_assault_1		CResistance	4	300	10.1	2	Weapon	AssaultRifle	Firearm	FALSE	Medium		medium_basic_ammo		19 30 crit 1.6	0.8	pistol_burst pistol_long_fullauto	0.1	5	0.25	60	33	6	170	0	FALSE	armor_plates weapon_parts spring			
civ_plasma_assault_1		CResistance	7	1200	8.7	2	Weapon	AssaultRifle	Plasma	FALSE	BatteryCells	implicted_plasma_charge implicted_plasma_charge	battery_basic_ammo		32 59 crit 1.9	-0.6	plasma_single plasma_semiauto	0.25	5	0.2	20	10	5	95	0	FALSE	ceramite_plates microelectronics_parts capacitor_parts		piercing overheat overclock	plasma
laser_marksman_1		SBN Sunlight Dilthey	5	550	5.4	2	Weapon	AssaultRifle	Laser	FALSE	BatteryCells	implicted_pulse	battery_basic_ammo		33 60 crit 2.25	-1.6	pulse_single	0.45	6	0.05	11	6	5	55	0	FALSE	microelectronics_parts lens transformer			
sun_laser_assault_1		Sunlight	8	1400	5.1	2	Weapon	AssaultRifle	Laser	FALSE	BatteryCells	implicted_beam implicted_beam	battery_basic_ammo		24 49 crit 1.95	-0.6	beam_single beam_semiauto	0.5	5	0.15	16	8	5	80	0	FALSE	microelectronics_parts lens transformer		full_piercing	
fra_security_assault_1		FrancheComte	8	1400	10.3	2	Weapon	AssaultRifle	Firearm	FALSE	Medium		medium_basic_ammo		28 50 crit 1.65	0.3	pistol_burst pistol_long_fullauto	0.1	5	0.25	45	23	6	175	0	FALSE	armor_plates weapon_parts spring		piercing	
dil_sound_assault_1		Dilthey	7	1200	9.2	2	Weapon	AssaultRifle	Rail	FALSE			implicted_em_blunt_ammo		22 48 crit 1.6	0.1	pulse_semiauto pulse_long_burst	0.15	4	0.3	28	14	4	100	0	FALSE	microelectronics_parts lens transformer			sound
she_plasma_assault_1		SheduThousand	8	950	13	2	Weapon	AssaultRifle	Firearm	FALSE	BatteryCells	implicted_plasma_charge implicted_plasma_charge	battery_basic_ammo		20 51 crit 1.7	0.8	plasma_burst plasma_long_fullauto	0.05	5	0.25	36	20	7	165	0	FALSE	ceramite_plates microelectronics_parts capacitor_parts		piercing overheat overclock	plasma
plasma_assault_1		SBN Sunlight ChurchRevelation	6	650	10	2	Weapon	AssaultRifle	Plasma	FALSE	BatteryCells	implicted_plasma_charge implicted_plasma_charge	battery_basic_ammo		27 61 crit 2.05	-0.6	plasma_single plasma_semiauto	0.2	5	0.2	20	10	5	150	0	FALSE	ceramite_plates microelectronics_parts capacitor_parts		piercing overheat overclock	plasma
chu_meltatrower_1		ChurchRevelation	5	900	12.2	2	Weapon	AssaultRifle	Plasma	FALSE	Gas	implicted_plasma_beam implicted_plasma_beam	gas_ammo		17 57 crit 2	0.1	beam_power_single beam_fullauto	0.15	3	0.15	24	12	4	110	0	FALSE	ceramite_plates microelectronics_parts		full_piercing overheat overclock	melta_beam
venus_marksman_1		Venus	5	1050	9.7	2	Weapon	AssaultRifle	Quasi	FALSE	QuasiCells	implicted_xiomara_range	quasi_basic_ammo		31 106 crit 1.8	-1.2	quasi_single	0.3	6	0.15	12	6	4	70	0	FALSE	venus_weapon_parts venus_armor_plates			
mercury_assault_staff_1		Mercury	1	300	8.3	2	Weapon	AssaultRifle	Plasma	FALSE	QuasiCells	implicted_quasi_beam implicted_quasi_beam	quasi_basic_ammo		19 35 crit 1.7	0.1	beam_semiauto beam_long_burst	0.35	6	0.15	28	14	4	80	0	FALSE	mercury_glass		full_piercing	
army_sniper_1		Military RealWare SheduThousand UnchainedBelt	3	250	11	2	Weapon	MarksmanRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		46 60 crit 2.1	-0.8	rifle_single	0.3	6	0.1	7	4	1	45	0	FALSE	armor_plates weapon_parts lens		single_load wounding_pierce piercing	
army_sniper_2		Specops AnCom Planetbridge	6	650	12.9	2	Weapon	MarksmanRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		63 88 crit 2.15	-1.3	rifle_single	0.3	6	0.1	8	4	5	55	0	FALSE	armor_plates weapon_parts lens		wounding_pierce full_piercing	
pirates_sniper_1		UnchainedBelt	6	1050	11.6	2	Weapon	MarksmanRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		57 77 crit 2.15	-1.3	rifle_single rifle_semiauto	0.35	6	0.1	10	5	5	60	0	FALSE	armor_plates weapon_parts lens		wounding_pierce piercing	
trucker_marksman_1		Security Grasshopper ChurchRevelation	2	150	5.4	2	Weapon	MarksmanRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		35 46 crit 1.95	0	rifle_single	0.25	6	0.15	10	5	1	55	0	FALSE	armor_plates weapon_parts		wounding_pierce single_load full_piercing	
trucker_marksman_2		Grasshopper ChurchRevelation	4	450	5.1	2	Weapon	MarksmanRifle	Firearm	FALSE	Heavy		rifle_basic_ammo		44 61 crit 2.1	-0.9	rifle_single	0.35	6	0.15	9	5	1	55	0	FALSE	armor_plates weapon_parts lens		wounding_pierce single_load full_piercing	
laser_sniper_1		SBN CoreWard Sunlight Dilthey	9	1550	10.3	2	Weapon	MarksmanRifle	Laser	FALSE	BatteryCells	implicted_beam implicted_beam	battery_basic_ammo		41 79 crit 1.8	-0.9	pulse_single pulse_burst	0.3	6	0.05	12	6	6	75	0	FALSE	microelectronics_parts lens transformer		wounding_pierce full_piercing	continues_laser
civ_marksman_1		CResistance	6	650	6.7	2	Weapon	MarksmanRifle	Firearm	FALSE	Medium		medium_basic_ammo		46 59 crit 1.8	-0.9	pistol_single pistol_burst	0.35	6	0.15	15	4	5	75	0	FALSE	armor_plates weapon_parts lens		suppressor wounding_pierce piercing	
anc_marksman_1		AnCom	4	450	10.5	2	Weapon	MarksmanRifle	Firearm	FALSE	Medium		medium_basic_ammo		42 73 crit 2	-1.3	pistol_single pistol_burst	0.3	6	0.15	12	5	5	70	0	FALSE	armor_plates weapon_parts lens		wounding_pierce piercing	
anc_quasi_assault_1		AnCom	8	1400	10.7	2	Weapon	MarksmanRifle	Quasi	FALSE	QuasiCells	implicted_quasi_beam implicted_quasi_beam	quasi_basic_ammo		37 95 crit 1.7	-2	lightning_single lightning_semiauto	0.45	6	0.15	8	4	5	60	0	FALSE	ceramite_plates microelectronics_parts capacitor_parts		wounding_pierce piercing	continues_laser
ddr_disraptor_marksman_1		DaydreamChems	9	1550	10	2	Weapon	MarksmanRifle	Toxic	FALSE	BatteryCells	implicted_disraptor_charge	battery_basic_ammo		65 94 crit 2.15	-1.7	pulse_single	0.45	7	0.05	7	4	6	45	0	FALSE	microelectronics_parts lens transformer			disruptor
